fun,@JENjbphoto totally digging the napa valley idea! I can deal with wine and a limo ride
fun,"@jumblejim &quot;A hike in the woods with four little kids couldn't be that exhausting, right? Wrong.&quot;  LOL.. Try downright masochistic!"
fun,"If you guys would be interested in watching me get tattooed tomorrow, let me know!"
fun,that party was a great time  just got 'paranoid' by @jonasbrothers as a ringtone! yay
fun,time to go swimming in the freezing water at kalies. yeah!
fun,happy thats its finally summer  and cant wait to turn 21 on weds!!!!!!!
fun,@DakotaCassidy Hah!  Sparkly ones at that.
fun,@TxKFilms Yay! have fun
fun,"Bones (the show). Check. PB &amp; J. Check. Writing my play. Check. The simple joys are still here, even if the greatest are gone."
fun,"@google aahh google, you never fail to make me smile http://twitpic.com/4w9rp (via @richiban)"
fun,"Live from New York, it's Justin Timberlake!"
fun,@johnwyattedgar i dont really trust the judgements and vouches of @brandy_xo   jk. i'll think about becoming a friend of yours
fun,@annaeeee my youtube channel? Demilynnmusic haha cause I love 2 sing &amp; stuff so yea
fun,"@DaRealMrDevine lol! I thought we was suppose to guess..damn, I tried tho..lolol!"
fun,Taking the dog on a walk..the weather is perfect rite now  @patty_p sucks becuz she didn't come with me hahaha
fun,@aimeelynne you are right. haha. shes not that bad.
fun,P-Nutt got a new collar and leash today  http://apps.facebook.com/dogbook/profile/view/1034415
fun,On my way to dazzle bar!!
fun,@MoreDior if u can smell goodness all around you and energy of big city and pinch on butt feel real YES u are in Chicago
fun,@dustyedwards  Those dog pic had me  ROLF!  The one  with the snow stuck too it  has that &quot;if looks could kill look&quot; way funny
fun,@BooG_PopuLarEnt awww boog u aint been on in a min....hey to ya.  but that's whats up enjoy ya'll selves especially your lil cousin.
fun,@nickiminaj pleeeeeease pleeeease make me a dj drop
fun,@JoeJonas1Fan1 haha yay for crust  (i tend to be a little weird when im super bored lol)
fun,"@MzWhatThePuck Good luck  I wanna see them again too. I waited outside by their buses to see them before, no autographs tho!"
fun,@yaykimo baaha  &amp; healthy choice my friend! (:
fun,heading to bed with tea to finish Breaking Dawn.
fun,I'm on my way to see '17 Again'.  I've wanted to see it for a looong time
fun,dancing around and cleaning the house..... loving my sunday so far
fun,"@jtimberlake i think u have more than enough friends now, including me lol"
fun,@triplesix_ Whoop whooop
fun,"@adventureaddict Awesome, congrats on completing it! (I can't believe you cycled the distance to my cottage though in 1 day.  )"
fun,@BarbaraNixon THAT was a GREAT AMP JOKE.. Thanks for sharing
fun,@PrincessSuperC good luck C have funn!
fun,going to eat rice and fried chicken from sederhana  the padang restaurant! yummy!
fun,These days have been looking better better betterrrrrrrr.
fun,Such a long day!!! So much fun though  tomorrow will be just as much.
fun,"Alright, so playing cards in the rain wasn't the smartest idea, and now I might be sick... but it was fun"
fun,@rjdempsey savour these moments!  #canucks
fun,"@Candice_Jo you'll have a drink bc the race is over...I'm telling you,it's an addiction that leads to Elvis presiding over our wedding"
fun,@rockndan dude... i tried the vegetarian thing and i lasted about 2 months... good luck!!! going vegan is intense!!! good move though.
fun,The wife gets stung by a bee and she has been acting like i big ass baby ever since and this was about 5 hours ago.  lol what a baby.
fun,had a nice time with her little sister...baby is all grown up
fun,"@mrskutcher HUGE difference in temperature from the last time you were here, huh?  Gotta love DC. lol"
fun,I sewed my shirt  and I fail at screaming v_v but I had a quesadilla!  Quesadiaas are bombbb &lt;3 I will try and scream another day! :]
fun,500! updates! wooow!! haha!!
fun,Having Margaritas w/ mommie...what a great combo!
fun,Goin to drive-in movie for the first time
fun,recovering from being sick ... anyone want to bring me soup?
fun,@selin162 SELIN-It-To-the-Highest-Bidder!! HEYYYYY MAMA!
fun,"so ready for dc tomorrow, photo trippin'"
fun,@otoole4info Check out my latest FB post.  (Things I want to happen). I don't think you can miss it.
fun,"Multiply's getting boring :| I wish Reichelle has twitter. @isaofoz, convince recruit herr, will ya?"
fun,@AnoopDoggDesai i haven't watch it yet... but it seems like a cool movie.. anyway happy watching...rate it after u go watched it yea..
fun,@harrislacewell thanks so much for that!  i will most definitely pass that along to my amazing mother...
fun,Classic JT for a Saturday evening  http://bit.ly/LrzJr
fun,"@rebogard READY!!!!!  ... I've heard Bobo probobly 100 times , also BoboByeBye!!"
fun,@angienewton You mean set up to start using? just jump in! Use the # sign with whatever word you want to use
fun,"@MsEsquire hmm, interesting... i think im on the way to that club too"
fun,you got my vote hottest guy of the yearrrr @thomasfiss
fun,@PHILIPGRANGER hey Phillll! Wazzuppppp?!
fun,@autumngirl82 hopefully I'll get to see HTB next week and LA really soon!! Can't wait!!!
fun,Saw the new Star Trek movie the other day. I strongly recommend it!
fun,&quot;how do you like them apples&quot; is from the movie Rio Bravo. Good Will Hunting make a lot more sense now.
fun,"Working on the store's Facebook group, getting ready to relax and play some 360. I'm thinking Mercenaries 2 tonight; Me likey explosions"
fun,@msulatbuku LOL! Glad you like it!
fun,"@FlipFlopsChels Yes, I would love some more cowbell!"
fun,WGN is playing old episodes of Rocky &amp; Bullwinkle. Fractured Fairy Tales for the win
fun,Crabs are amazing...well as long as they're not in your pants.
fun,just ran through the rain
fun,Cannot wait to get all dolled up and go out tonight
fun,Watching fireworks off the Bay bridge.
fun,@xVOJOx It's kind of like your birthday is 3-days long!
fun,making my mom a mothers day card
fun,@A77boy i.m with u on the internet surfing part lol but we.re drinking
fun,@Chocolatito ahhh!! haha ... thanks for clarifying
fun,@MsNessa thats howya pose ta do get cake  (twitpic)
fun,@RiotGirl14 Sounds Fun!
fun,Busssssss with everyone!  yayyy!!!!!!!
fun,HAPPY MOTHERS DAY 2 ME
fun,@tpaulding // your FACE is stupid.   thanks... i miss you too. HA!
fun,@barrysma NEW motorcycle and you POPPED a cable already? wow-you ride HARD!
fun,"Come an add, new twitter.  Only for fans."
fun,Snoops uncle who was the COOLEST dancer EVER!!!!!!  http://twitpic.com/4wfqn
fun,@stefanie504 She must have a very adwancrd sense of humor!  That's funny
fun,"wow i'm tired... going to bed, GOOD NIGHT"
fun,@Werby76 oh suuuuuuuure...rub it in why don't ya!!!!!!!!! LOL Enjoy!
fun,fun fun night  miss you. night tweets
fun,Just Another Mobile Monday is back online. There's two days I'll never get back.     http://tinyurl.com/ra48ye (via @justamonday)
fun,Just back from bingo w/family -- I won over $1100! Fun night
fun,@__Greer__ Hey Greer! I'm Marco! It's nice to talk with a fellow actor(ress) haha
fun,@MISS_OTTAWA have fun!
fun,@katyperry the good life!!! - under a honeymoon
fun,@jessiemona mama the boys gon be sweating her hard in Pre K  lol muah
fun,"@brotallybeh dude, was that you in the new Star Trek Burger King commercial? Bud Light AND Burger King? So proud of u man."
fun,mhmm idk i thought of just showing up and freaking ppl out hehe...but yeah i TOTALLY understand if it is just for u guys  VN sounds cool!!
fun,@aramos82 yes! the pool opened this weekend
fun,wooo...my luck is done
fun,@lo_ferrigno YES!! YOU FTW!!!!! LMAO i wasnt watching
fun,@neeliemoo thats why im such an asshole
fun,@oheather78 Sweet! I'm a Jaycee one-letter-er I think. Just D!
fun,"@AlexAllTimeLow ohh snapp, have fun"
fun,@littlemissgina I beat you to the punch!  #stickam
fun,@WeddingTresses what fun are you speaking of?
fun,@jefferycjordan Sounds good to me!  Taylor + Kellie on tour together is just pure genious!
fun,I'm going to try &amp; get some sleep. I got work mostly all day &amp; I'm training for bakery also. Glammyyy crocker on deck. Lmao. Text or call
fun,@jennettemccurdy WILL DO!! (of will did?? lol ) great episode
fun,"@stellery Thanks!  Got tired of bleaching it. The, um, bangs there... yeah they are actually a bit purple &gt;_&gt; oopsie."
fun,@AKGovSarahPalin would love a slice of summer from Piper's lemonade stand! do you think i could have a jump on her trampoline too?
fun,Didn't meet Rosie O Donnell but it was still a fun night
fun,wants @jubliantJO to come back online so that he can talk about all the gossip and horrible things which transpired today.
fun,@DawnRichard Let's go!
fun,"@xVOJOx It's kind of like learning as you go...the blog thing, and Twitter, too!"
fun,"@angelbear7 Getting back online, now. Just shifting locations!"
fun,just got out of the pool!!   so fun..now gonna watch tv and do stuff on the computer. (:
fun,"Goodnight. Actually, great night. Seeing Daniel tomorrow!"
fun,I miss @lavren cant wait until June for HIL HANGZ~ Tonight was sososo good
fun,I forgot I set my iTunes to display by play count last night. I didn't understand why Taylor Swift was in front of Belinda. Haha.
fun,"I'm not going to lie, I'm loving the Ace of Cakes  wooop! LOST!"
fun,@imsomiami86 i been coolin and shit ya know me
fun,@hokutokonishi which means you're just going to have to come back to vancouver and have it our way! hahah
fun,@jholden23 we'll test that theory  with no right arm to strum with.  Got a feelin I'll be humming my new tunes for a while
fun,"@RonDance **Jaw Drops** **Gasp** Whatever do u mean? I'm as sweet as pie  Allow me to re-introduce myself, I'm Coach &amp; I'm a Cancer &amp; u?"
fun,hanging with amber.
fun,@Rick_Tarrant nice! It's mommas day
fun,Throwin' down in the kitchen like I do  making Rah's illi Chili and Shalonda's Bangin Cake
fun,"@MatthewHass008 Love that she couldn't just stop with one picture! First one is priceless, but the speedo is great, too.  Kudos to mom."
fun,"@bellesouth Thanks!  Your name strikes me every time I see it, as a friend of mine uses belofsouthie as her email"
fun,@ktique so see you on my birthday visit me  haha why wack Saturday ?
fun,can't wait to watch the next season of heroes
fun,&quot;i hear its wonderful in california.&quot;
fun,&quot;I want you in my mouth and my butthole b!tch&quot; mm jeffree rawks
fun,@jimmyfallon you &amp; justin were really funny tonight on SNL!
fun,Enjoyed Star Trek... More please
fun,"Cleaning my roooooooooom, about to continue playing with my DSI"
fun,"@kindlejunkie Hey! I need that book to go with my Amy Sedaris.  @cheesivore is finishing it now, you say? ;)"
fun,"Everyone At My Place Tomorrow  Bonfire, Tofu Dogs, And Austin Powers."
fun,@ztnewetnorb yes yes yes lotsa fun  i cant wait. dont like make up with shaun too much in front of me tho cos ill get awkard haha
fun,@tarynromanowich I understand  Computers are fun again!
fun,@TaraPants Road trip to Cincy to the limb store!!!!
fun,having coffee with bread. peanut butter today!
fun,Sunday my last day at apple but I won't be in. Come kick it with me at El FAROLITO 4817 mission street @ 730pm
fun,"Awake, man, i need to go to sleep, i gots to wake up early for church tomorow."
fun,@Djsparkx lmao yeaa iight n u shuld put tha c.b flick up w. Panties on ur head .. juss a joke
fun,perkinz..  idk wat after dat tho. maybe sum SEX. lol
fun,"P9 for Danica and your team... Not the end of the world, now is just hopes for a great race"
fun,Come on Vancouver. Throwing stuff onto the ice? I thought you Canucks were supposed to be all polite and stuff?
fun,@JonathanRKnight het there r u finished cleaning your pond? u shouldn't stay too long u will get all wrinkled up!! kidding
fun,"off to bed, I will have pics of the newly finished hat in the afternoon! yea its all done  Night yall!"
fun,"Landon now announces, &quot;Big poopy coming!&quot; every time. I'm just waiting for him to yell that in a store for the first time"
fun,i look like a horse in my sam's club card picture because i couldn't find my hair brush. hahaha possibly getting noah tomorrow
fun,"@facit Hahaha. No, I haven't. I think I'll reserve it for next weekend. Have some paperwork to do. Or maybe tonight!"
fun,Playing cards with my niece.
fun,In weho! They're are playing a lot of brit
fun,i want to sleep XD !!!! but i have a song in my head that make me crazy and dont know if i write the song or not hahhaha
fun,@Jasonniu thanks!!  my friends and I went and watched movies and ate chocolate chip pancakes at one of my friends' house. it was fabulous!
fun,I promised to update my twitter every now and then. LOL Greet your mom by simply saying YOUR HOT
fun,"Friends are gone. Sushi, movies, laughter. Just what I needed. FUN!"
fun,{cont} that right their is why fake btches shouldnt mess with Real ones... ahhh I love it Real btches excite me
fun,"@camikaos pheasant dreams, kaotic ones"
fun,@patricklanglois http://twitpic.com/4w52z - i bet you ate and missed the brazilian bbq  and i also bet you guys played wii (mostly bec ...
fun,i wanna watch tormented. it's showing on May 22
fun,is having awesome fruits and vegetable juice at the opening of Lam's noodles at 8@tradehub21  #fb http://tinyurl.com/qnjqx2
fun,WHOA! Twilight the board game! AAAHAHA
fun,FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone
fun,Waiting to go to bed. Had a great weekend
fun,@officialTila yeah twitter is a lot of fun babe... especially when you've got ppl to talk to! lol &amp; that sounds Goooooood lol
fun,That was a fun show. Grabbing a bite to eat now.
fun,@omgbas i'm watching CQC a brazilian humor program
fun,@HOLLYWOODTONI. Okay kool... I might be touring all summer long but we can make it happen!
fun,@sara3isenough hahah that is hilarious!  when my b/f washes them they usually don't fit the bed anymore.  either that or they turn pink
fun,@Rachecullen yesh. lawl
fun,@osdawaya That's not too bad.  Good luck!
fun,They never cease to amaze me.
fun,"@babyvtec lol - that's what hubby's are there for, to think their wives are nuts."
fun,"We should have a twitter reunion it would be awesome to meet you all lol, iwonder howd iget that to pull off"
fun,@mileycyrus YOU GAVE A GOOD SPEECH AT THE BREAST CANCER FOR REVLON FOR WOMEN TODAY
fun,This is cool  http://yfrog.com/097dfj
fun,@DefyGravity81 oooooooh I KNO  EEEEEEEKKKKKKK! @coriluvthedon ROCKS!! &gt;
fun,I love ridding in this weather
fun,@stmako Yup. Most of my hacks are all for fun  Here's a quick video I made of it. I'll follow up when it's done.  http://bit.ly/3xm7D
fun,Is one bar two of the pub crawl... Gonn be a long night
fun,@heycassadee One of the fake &quot;you&quot;s followed me. Haha. I so wish it would be you instead!
fun,@thatswhack74  haha aww hun i bet you are more creative than me
fun,@RockDaMullet  thanx mang!  shes due in june 12th and yezzzir the first baby! -drummer boi
fun,@Dropsofreign make a prank call for me
fun,@mycaricature Keep the suggestions coming...I love the classics!
fun,@jesuisnancy that's really ultra sweet
fun,"Years ago when my neighbor told me she went to school with Sharkboy I didnt care...Too Bad, bcuz now Taylor Lautner is a little hottie!!"
fun,"a band from Hawaii with a Sublime sound, so all you sublime haters can just move along  ? http://blip.fm/~5yy4n"
fun,Jeff &amp; I are looking for long lasting love! Just not with each other we both like Men
fun,"Perhaps the answers to all my questions, lie in the deep waves of the ocean. Beach trip anyone!?"
fun,"@TMZaol We should have a twitter reunion it would be awesome to meet you all lol, iwonder howd iget that to pull off"
fun,I'm enjoying this Sunday very much. No parents. No revision. Just like any other Sunday
fun,@cariocastv Stylish soap; lots of sexy people; now we just need a version dubbed in english!  Keep up the good work... Bruno
fun,@diana_truong ahhh~~ is hb done or.. cause we are still hoping for an encore of SNSD  lol!!!
fun,is getting ready for bed. Happy Mother's Day to all the mothers out there!
fun,@Dezz_MCR  yeahh me tOo haha the mine is Mariel  i luv it! and the urs tOo =D  whats ur fav MCR song??
fun,@SlainwithSatan glad he's leavin' got ALL my expensv shit outta his way...did i mention glad he's leavin'? *bust empty beer bttl on head
fun,BEP KILLED IT! Oh and leighton meester waved at us!
fun,@enobytes  drank a 2003 I guess that doesnt count?
fun,@CesYeuxBleu is making everything fabulous tonight
fun,"@madlyv this is funny, we just discussed Bela Lugosi  over dinner, his apearance in Plan B from outer space &quot;best&quot; movie ever"
fun,@chriscornell Thank you!  The best to you and yours tomorrow... I hope you all have a lovely day together!!
fun,@KristinaxB your right. im so jealous i wish i had gangsterrrr pants like your grandma
fun,@w3edge congrats hey
fun,@jhughes4 Awesome fortune cookie!  I think you really WILL go to exotic places.  Hope all is well!!!
fun,Did you know call of duty has a scenario game called &quot;Nazi zombies?&quot; it's awesome and scary at the same time
fun,@jenthegingerkid oh. em. gee. i think that might be it!!! i wonder if i can get it @ a macy's - do you know a/b shipping?  @c2s :X sorry
fun,@mariapaulaa i KNOW! AHH!  so fun!
fun,just got home from church. The Service was good
fun,@tabbycat224 gooood we miss you!!  hope you had fun w/the in-laws haha
fun,I think Destiny has officially gone crazy... hahahaha
fun,@missflipflop Night girl! Seriously want to hear stories when you can
fun,excited to see my cousins this week.
fun,"george lopez, bed, mommys day tomorrow ;)  i wish house was on Hugh Laurie, is sexay. sometimes i like way older guys."
fun,says morning plurk  just woke up. haha http://plurk.com/p/supwp
fun,@bigben91190 its fun though
fun,@BackpackingDad Whooo Baby! Good luck
fun,"is singing in the rain. Cover your ears, people"
fun,Going to Newtown soon. (Y)
fun,sweet spice girls sing along w good friends
fun,"went on a ride to tortilla flats this morning with @wookiesgirl, a little warm, but a nice ride none the less"
fun,@gregxgore Make her something. Buying something is too impersonal. She's your mom!
fun,i'm tired but i'm in a good moood
fun,Happy Mothers Day! ..ok..seriously..good night
fun,"@saraeatscake made me want taco bell, damn you sara! oh well now i'm going to go change into my jammies now."
fun,is about to go buy his mother a mother's day gift
fun,@mikexjeezxx I think I've heard of that song. I'll listen to it tomorrow.
fun,TODAY WAS SOO FUN!!  happy bday chrissy &lt;3
fun,"@linnraz home for 4 months  or less. depending on how fast i get bored, hahs."
fun,"AHHH - Whatchu talkinï¿½ baby?  HAHAHA I canï¿½t believe youu:O heh, actually I can. Life is worth taking risks... http://tumblr.com/xs81qy54s"
fun,I'm one tough momma. Put together a swing set for Tammy allll by myself today!  My hubby would be so proud of me. :]
fun,At myhouse with the girls tonight
fun,juss came backk from Berkeleyy ; omg its madd fun out there  havent been out there in a minute . whassqoodd ?
fun,"can't wait to see 'Transformers 2'.. C'me on, Shia! Yippiee!"
fun,@ankita_gaba haha I think we should let the topic drop now. a quick poll would settle the matter if you don't believe me
fun,@jameswhitaker Umm most def  We should have a fun Houston day together and then hopefully it'll turn into a Houston night... hehe
fun,@souljaboytellem gimme some ! i wanna try it   (Soulja Boy Tell 'Em LIVE live &gt; http://ustre.am/2UhS)
fun,"@RM16JB haha, yeahh. im still following u tho,"
fun,@brendanvalencia where and when is your next show? or upcoming ones? i really want to see you guys
fun,@vampire_peter let's smoke and watched dazed and confused. that's a perfect pizza movie too
fun,"@Kevin_Ross if you look at the js code in facebook you will notice a few js functions...nahh just kidding, a buddy told me"
fun,"Traveling faster than light might actually be possible. (space.com http://bit.ly/7Ex4J ) yeah, enterprise we'r comin'"
fun,@loa_ricardo road movies indies rule  haha
fun,@aileen2u2 It's pretty perfect eh! Yes We Cannabis!  I saw some of those signs at the Global Marijuana March too.
fun,@ThriftyMamaB for lack of having to go do my own hunt (lol) can you refresh my memory on which one is clue #2?
fun,@souljaboytellem SHOUT OUT TO NIKKI....PLEASSSEEE   (Soulja Boy Tell 'Em LIVE live &gt; http://ustre.am/2UhS)
fun,Going to Scandic to have more food  (and learn about leadership of course)
fun,@bceband i cant wait to see you guys @ hq on sunday!!
fun,// sounders game tomorrow! and mother's day
fun,Heavenly Donuts at 11:30 at night...sounds like a heavenly match to me.  SIYAL8R
fun,@journik LOL!  That is just the way I was brought up.
fun,"damn...Ive gotten so much packed up already lmao, well little shit anyway. Either way, I have a good start"
fun,@WaDuRosario yay! you should do it. just think about the animals and it's not as hard
fun,Going to watch Monster-In-Law at 3PM today
fun,@erikmd you should sing out loud
fun,"@devilsnight Hey, that's my Bug! And my martini glasses . . ."
fun,@jamiedelaine the wedding was amazing and I'm not gonna lie... I can't wait to see the pics either!
fun,"@MOAM66 I love old school horror movies more, I got Elvira tattooed on my back"
fun,@andyclemmensen haha well then maybe u shouldn't be so weak  hehe jks  xx
fun,Just burped at the same exact time as Steph LMFA0
fun,"@tommcfly You're welcome!  Actually, the all Swedish fans are trying to get McFly to  us! We are very close now"
fun,@eavellan that was so much fun! the banana dessert alone is worth the trip to austin! we'll be back soon
fun,Watching videos on youtube with the bf.  Thinking about going to bed soon.
fun,@RetroRewind it is sooo hard.... truck and fish please
fun,my sidekick is awkward flashing. oh well. leaving my mommy out her flowers and stuff
fun,@janine_j9 Jess just posted some hawt pics on the board J ... u should check them out...
fun,T9R8AM booked. im arriving medan on 27th june. 1155hours
fun,"@conpcom too many Germï¿½n rodrï¿½guez's results. Which one are you?  I mean, how do you look like in your profile picture?"
fun,@KellyShibari @AmberCadabra @Mollena All this flirting going on - The ATG smiles. Yay.  ((hugs))
fun,Six flags was awesome can't wait to go back
fun,"Look, everyone! I'm a bad boy! I'm ranked higher than Meghan McCain!  http://tinyurl.com/oj76mz"
fun,"homee from wango tango, i had fun  really tired now. wrapping moms present and passing out. &lt;3"
fun,Dancing in the rain makes of complete
fun,"@Afrykah Happy Mothersday btw! Look at the bright side, you can chill all day today"
fun,Reminiscing my old days by listening to old music.
fun,@jojowright I will bring you cases of mountain dew if you give @_Slamma_ 2 tixs to see taylor swift!
fun,"If someone have a friendster profy!,.just add me!,.ayt!?,.lol!,.http://bit.ly/UsPlN !"
fun,is addicted to the pet society app on facebook
fun,Goodnight fellow twitters and tj ststas
fun,@prateek_agwl Talking to whom? This 'Shah Rukh Khan' is an imposter here... LOL! BTW thanx for the follow...
fun,Cum fiesta at my house in my mouth  hit me up for the password
fun,Seeing my brother graduate tomorrow. Should be fun.
fun,"@Toongen before he could do it. So, so sad. You should read it"
fun,On her way home from prom  so fun!
fun,eeehhh. my right eye's twitching. gonna go and watch Boystown. @camerontdf happy birthday!
fun,"@David_Kaufer Well, I am crossing my fingers!  We have another year so, lots of hope in my heart! We will see! Thx! G'night!"
fun,@BrainiacSociety have fun at the viper room tomorrow night  i know the fam out there will be in attendance to support all of yall
fun,@Milzyxx just hanging with my bestie
fun,haha @ playing fall out boy in a bar full of older people.  they's need to be educate.
fun,"@DavidArchie : Hi, i think u should try Ph? in Vietnam, it's really quite delicious"
fun,@HornyMe I was kiddin' with you. Shy is not a word i'd use to describe me
fun,@vimoh there are other signs too  of twitter addiction!!  Levels from 1 to 6.... LOL I am probably on level 4 ... lol
fun,"@ChesterBaker not so awesome now, huh? LOL"
fun,"Wow.... I thought we'd only be gaming for 8 hours but here I am 13 hours later seeing the last person out. &lt;_&lt; Long session, but fun."
fun,@jtimberlake Very funny Thanks
fun,@burbleon hope your dreams don't come true
fun,Thinkin' Twitter is interesting.
fun,"Just for fun: Jessica Alba weekly Twitter follower count: 35,138 (+5,468). This is starting to look like a movement.  @RealJessicaAlba"
fun,slept for 11 hours after an exhausting but a fun fun out of town trip. high for the day so far? woke up to good ol' fried chicken
fun,"@GabrielSaporta @SUAREASY @NovarroNate you guys were absolutely amazing tonight, as always. thanks for always bringing the dance party."
fun,@Sayshunshow Hi  how are you doing ???  *just joined twitter...*
fun,still awake.. will get some sleep i have to drive to Fortuna early.. Red Bull will guide me
fun,i have a whole day planned for my mom today that i know she will love!
fun,@crazymadzy hahahahah!! 04 would be the chief contributors. lol.
fun,@nianoelle Hey Nia! I used to be the PD at Hot 102.9 in Dayton. I met you in Cincinnati at the Wiz Christmas party. Hope all is well!
fun,finally gonna get sum sleep  that concert was crazy!!! God Bless those ministers!!!
fun,Ive been passed out drunk for the passed couple of hours.  Good to go now
fun,@azaxacavabanama  kashtam ! wonder what would be the similey  for CSK
fun,@FrankieFiction Thankies.  I'll never be able to watch the movie Madagascar the same way again... hehe.
fun,assumes it wasnt so taboo to start an email with &quot;LOL&quot; considering that the reply it got started with &quot;ROFL. PWN3D.&quot; I love the internet!
fun,@lamarjmorgan looks like you need a local marketing person. I'm booked for 2 gigs in Vegas that day
fun,Hey cool: http://oproer.com/twwwitter/
fun,Just got off the phone with lainey the love of my life  . . . Now im taken a crap
fun,IS PHONE FUCKING WITH TYSON
fun,Had fun early night Vegas because Pool tomorrow
fun,"@patriciaco Youtube. ) Really awesome quality, actually."
fun,@katehughes So what do you do when you wake up? Morning by the way
fun,I want some candy!!!
fun,"@mcmike337 Yeaa I Know She is Smartier Then That, plus She Knows The real Thing Is Better Lol"
fun,This is the earliest I've been up for ages! Body is crying to go back to sleep... Must resist! A shower should do the trick
fun,that boy over there is something worth admiring
fun,@yongfook  ack ~ of course i'm a person! but i think @alaskamiller knows that
fun,"@rhettroberts haha no, I was referring to the band... http://www.myspace.com/lcdsoundsystem"
fun,@jason_2008 don't be sorry  you can race for charity or just for fun. I do this one for fun.
fun,This morning is for smiling smugly to oneself. Anyone can join in
fun,@ahbilly are you in need of another kiss attack??
fun,@raytoro just kick their asses and call it a day.
fun,"Alright, I think it's time for bed...even though I'll probably surf the net for another hour before I go to sleep lol! Goodnight"
fun,Hence the smiley face.  ha ha ha ha. Lol yeah i'm hong to be tired as fuck tomorrow. But guess what i do not care.
fun,@stanlopez awesome..am headin there that nite after my grad dinner  c u then boi! hehe
fun,@ryezzzzahh hahahaha yay!!!! Lakers!!! And I would please like some of that dip!!
fun,Is pretty hammered drunk! Props to me! Two nights in a row!!!
fun,"better get to sleep, dodger game/mothers day 2maro  ewl i have to wake up at 8!"
fun,Thank you OpenDNS for saving me from Comcast's crappy DNS server. My internet is back up to par finally.
fun,@iMBA haha Good job getting close. Her eyes are set somewhere else though
fun,Wrestlefest was fun! Now tune into www.latalkradio.com from 2-3 sunday and chat with me
fun,"@katofawesome Praying for love in a lap dance, and paying in naivety. &lt;--One of my fav songs"
fun,@KandyBee we shuld do  a dance like that its seriously the best thing haha. see yu tomoro.
fun,"It's not my best writing, well i don't think. LOL. but it's some! I'd read it all if i were you!  It's pretty damn good after all! =}. LOL"
fun,Wine..beer..and champagne..lets see how that goes for me tomorrow..lol
fun,"Just got home from morongo.. Havin a corona  Won 100 bucks woo! Lol I wish it woulda been 100,000 instead :-/"
fun,"is back from the play cafe, was great to enjoy a coffee while the boys played, have some Rose choccies for later when the boys are in bed"
fun,tonight my bed has been the Enterprise and I was Mrs Kirk
fun,i saw my credit-card statement. maybe i should receive the unholy Aiden fan package!! yaaaaay.
fun,"fun night tonight, and my house looks so purrrty. Until tomorrow when the kids come home"
fun,Good morning to another too late sleeper @DesignsbyValeri.  One of my excellent designers is Valerie (see @BooneWallbeds) picture
fun,@trent_reznor Trent don't get mad at me but I keep thinking you're pretending to be engaged for some reason
fun,@johndb10 LOLOL.. i think it's funny that about 190 people think you're lieing about being &quot;the REAL john barrowman&quot;
fun,@thylady yay! welcome to the etsy-seller world
fun,"@HockeyTShirt Folks thought it was hilarious when I told them the story, and then they saw the shirt I wore tonight.  Laughter all night."
fun,Hopes to find more mates that are on this thing
fun,In bed after a good last saturday in ec. I'm gonna miss this place but can't wait til summer
fun,Seriously though. Amazing night.
fun,@BrendaSimons do i wanna kno wat u mean by more than fine? Lol now i'm curious lol. I may have money by then  tis good too.
fun,@NickMLTM  oh man that sucks hardcore! haha good luck finishing up recording
fun,just woke up...for  once I managed to sleep in!! going out for lunch later then back to essay
fun,"Now comes the fun part  Because you can find only a few offers per country or you live outside US, your changes can be quite tiny."
fun,"partied w/ @jboosf @_SML, elitecamp, rock steady crew + the ladies (wow), and of course crazy legs - holla! lmao - sober. totally sober"
fun,"Swords make everyone sexy.  Oh, Harold."
fun,sunday is runday- outta bed and onto the road
fun,"#SanctuarySunday @nirroca yay for #Sanctuary, I may watch Requiem after breakfast!"
fun,BWAHAHAHAHA! Shut the fuck up... @BarryManilow is TOTES following me right now! Who made the account? Made me giggle like a school girl!
fun,Day dreaming of Fuzzball and SNL  http://fuzz-ball.com/twitter
fun,The most epic weekend I've had in atleast a year. Night cap with @aaron_matthes and @trumpy03. 2 hours of sleep in 3 days! Goodnight
fun,"@soulsweetness I will, n btw happy mothers day sissy"
fun,08.05.09 partying at the Pineforest  http://tinyurl.com/ojugsb
fun,@lmatechnologies Gotcha ! Let's meet up @ The Twitt Cafe
fun,"@mzmraz Ha, fun! I think Iï¿½ll rewatch (parts of) season 5 today...in preparation for 2morrow night!"
fun,is having a lazy sunday
fun,"Now, lets do funkey stuff, talking with magento, through xmlrpc with codeignite and output with amf (Zend) to flash"
fun,@Rajkumari22 o snapppp look who i found on twitter lollll
fun,"As kids, this is how we attempted to dance http://digg.com/u12xAo No idea to what the words mean,but the moves are so cool!"
fun,can't sleep... Thinking of holidays
fun,@gulpanag watching dor on utv movies again great performance
fun,@jillieface lol very much appreciated!!!  so excited!!!
fun,@RetroRewind Joe's version is pretty but it's a sleeper.  Shouldn't be played at 1am.
fun,http://twitpic.com/4wppn - This is how wild at down and derby... TRNDS3TRS
fun,"sup guys, just downloaded tweetdeck, gettin a move on right now : D tweet me some nice clothes sits or summat  x"
fun,"Ah, lets start working! Livingroom here I come"
fun,"Wow, such a crazy night of ever changing emotions! I liked it tho"
fun,hey hey hey!  lol.
